INSERT INTO `PeopleCounts` (`id`, `time`, `entering`) VALUES
(NULL, '2018-02-24 10:06:32', 'true'),
(NULL, '2018-02-24 13:31:32', 'true'),
(NULL, '2018-02-24 13:40:32', 'true'),
(NULL, '2018-02-24 16:45:32', 'true'),
(NULL, '2018-02-24 17:39:32', 'true'),
(NULL, '2018-02-24 18:26:32', 'true'),
(NULL, '2018-02-24 20:52:32', 'true'),
(NULL, '2018-02-24 16:38:32', 'true'),
(NULL, '2018-02-24 19:39:32', 'true'),
(NULL, '2018-02-24 15:08:32', 'true'),
(NULL, '2018-02-24 10:24:32', 'true'),
(NULL, '2018-02-24 20:43:32', 'true'),
(NULL, '2018-02-25 08:02:32', 'false'),
(NULL, '2018-02-25 16:20:32', 'false'),
(NULL, '2018-02-25 14:56:32', 'false'),
(NULL, '2018-02-25 08:42:32', 'false'),
(NULL, '2018-02-25 17:09:32', 'false'),
(NULL, '2018-02-25 20:18:32', 'false'),
(NULL, '2018-02-25 16:25:32', 'false'),
(NULL, '2018-02-25 16:54:32', 'false'),
(NULL, '2018-02-25 19:39:32', 'false'),
(NULL, '2018-02-25 18:54:32', 'false'),
(NULL, '2018-02-25 10:33:32', 'false'),
(NULL, '2018-02-25 09:01:32', 'false'),
(NULL, '2018-02-25 20:21:32', 'false'),
(NULL, '2018-02-25 08:28:32', 'false'),
(NULL, '2018-02-25 12:22:32', 'false'),
(NULL, '2018-02-25 10:49:32', 'false'),
(NULL, '2018-02-25 17:40:32', 'false'),
(NULL, '2018-02-25 13:35:32', 'false'),
(NULL, '2018-02-25 20:08:32', 'false'),
(NULL, '2018-02-25 16:21:32', 'false'),
(NULL, '2018-02-25 15:33:32', 'true'),
(NULL, '2018-02-25 20:24:32', 'true'),
(NULL, '2018-02-25 13:36:32', 'true'),
(NULL, '2018-02-25 08:14:32', 'true'),
(NULL, '2018-02-25 10:42:32', 'true'),
(NULL, '2018-02-25 12:59:32', 'true'),
(NULL, '2018-02-25 08:32:32', 'true'),
(NULL, '2018-02-25 19:50:32', 'true'),
(NULL, '2018-02-25 10:17:32', 'true'),
(NULL, '2018-02-25 08:56:32', 'true'),
(NULL, '2018-02-25 18:18:32', 'true'),
(NULL, '2018-02-25 17:21:32', 'true'),
(NULL, '2018-02-25 19:37:32', 'true'),
(NULL, '2018-02-25 11:11:32', 'true'),
(NULL, '2018-02-25 16:56:32', 'true'),
(NULL, '2018-02-25 09:29:32', 'true'),
(NULL, '2018-02-25 11:51:32', 'true'),
(NULL, '2018-02-25 15:29:32', 'true'),
(NULL, '2018-02-25 09:14:32', 'true'),
(NULL, '2018-02-25 17:04:32', 'true'),
(NULL, '2018-02-26 12:06:32', 'false'),
(NULL, '2018-02-26 13:32:32', 'false'),
(NULL, '2018-02-26 09:40:32', 'false'),
(NULL, '2018-02-26 15:37:32', 'false'),
(NULL, '2018-02-26 18:41:32', 'false'),
(NULL, '2018-02-26 10:03:32', 'false'),
(NULL, '2018-02-26 12:59:32', 'false'),
(NULL, '2018-02-26 20:45:32', 'false'),
(NULL, '2018-02-26 18:38:32', 'false'),
(NULL, '2018-02-26 17:14:32', 'false'),
(NULL, '2018-02-26 08:00:32', 'false'),
(NULL, '2018-02-26 16:44:32', 'false'),
(NULL, '2018-02-26 19:15:32', 'false'),
(NULL, '2018-02-26 11:32:32', 'false'),
(NULL, '2018-02-26 16:22:32', 'false'),
(NULL, '2018-02-26 16:42:32', 'false'),
(NULL, '2018-02-26 13:53:32', 'false'),
(NULL, '2018-02-26 16:03:32', 'false'),
(NULL, '2018-02-26 19:26:32', 'false'),
(NULL, '2018-02-26 16:07:32', 'false'),
(NULL, '2018-02-26 20:20:32', 'true'),
(NULL, '2018-02-26 19:23:32', 'true'),
(NULL, '2018-02-26 12:25:32', 'true'),
(NULL, '2018-02-26 11:58:32', 'true'),
(NULL, '2018-02-26 17:30:32', 'true'),
(NULL, '2018-02-26 08:22:32', 'true'),
(NULL, '2018-02-26 18:58:32', 'true'),
(NULL, '2018-02-26 19:27:32', 'true'),
(NULL, '2018-02-26 16:47:32', 'true'),
(NULL, '2018-02-26 20:50:32', 'true'),
(NULL, '2018-02-26 10:23:32', 'true'),
(NULL, '2018-02-26 15:25:32', 'true'),
(NULL, '2018-02-26 09:01:32', 'true'),
(NULL, '2018-02-26 09:19:32', 'true'),
(NULL, '2018-02-26 15:22:32', 'true'),
(NULL, '2018-02-26 15:09:32', 'true'),
(NULL, '2018-02-26 18:46:32', 'true'),
(NULL, '2018-02-26 13:15:32', 'true'),
(NULL, '2018-02-26 11:05:32', 'true'),
(NULL, '2018-02-26 19:50:32', 'true'),
(NULL, '2018-02-27 17:05:32', 'false'),
(NULL, '2018-02-27 20:50:32', 'false'),
(NULL, '2018-02-27 09:33:32', 'false'),
(NULL, '2018-02-27 17:14:32', 'false'),
(NULL, '2018-02-27 20:38:32', 'false'),
(NULL, '2018-02-27 15:11:32', 'false'),
(NULL, '2018-02-27 12:07:32', 'false'),
(NULL, '2018-02-27 14:45:32', 'false'),
(NULL, '2018-02-27 15:28:32', 'false'),
(NULL, '2018-02-27 12:32:32', 'false'),
(NULL, '2018-02-27 09:24:32', 'false'),
(NULL, '2018-02-27 09:10:32', 'false'),
(NULL, '2018-02-27 17:35:32', 'false'),
(NULL, '2018-02-27 15:20:32', 'false'),
(NULL, '2018-02-27 15:40:32', 'false'),
(NULL, '2018-02-27 17:10:32', 'false'),
(NULL, '2018-02-27 08:24:32', 'false'),
(NULL, '2018-02-27 15:37:32', 'false'),
(NULL, '2018-02-27 16:31:32', 'false'),
(NULL, '2018-02-27 12:52:32', 'false'),
(NULL, '2018-02-27 11:23:32', 'false'),
(NULL, '2018-02-27 17:58:32', 'true'),
(NULL, '2018-02-27 17:23:32', 'true'),
(NULL, '2018-02-27 09:01:32', 'true'),
(NULL, '2018-02-27 09:15:32', 'true'),
(NULL, '2018-02-27 08:55:32', 'true'),
(NULL, '2018-02-27 11:09:32', 'true'),
(NULL, '2018-02-27 18:36:32', 'true'),
(NULL, '2018-02-27 10:39:32', 'true'),
(NULL, '2018-02-27 10:46:32', 'true'),
(NULL, '2018-02-27 09:12:32', 'true'),
(NULL, '2018-02-27 16:43:32', 'true'),
(NULL, '2018-02-27 11:32:32', 'true'),
(NULL, '2018-02-27 15:15:32', 'true'),
(NULL, '2018-02-27 18:37:32', 'true'),
(NULL, '2018-02-27 16:58:32', 'true'),
(NULL, '2018-02-27 14:02:32', 'true'),
(NULL, '2018-02-27 19:30:32', 'true'),
(NULL, '2018-02-27 09:33:32', 'true'),
(NULL, '2018-02-27 09:52:32', 'true'),
(NULL, '2018-02-27 10:56:32', 'true'),
(NULL, '2018-02-27 15:29:32', 'true'),
(NULL, '2018-02-28 12:31:32', 'false'),
(NULL, '2018-02-28 10:52:32', 'false'),
(NULL, '2018-02-28 20:56:32', 'false'),
(NULL, '2018-02-28 20:30:32', 'false'),
(NULL, '2018-02-28 17:07:32', 'false'),
(NULL, '2018-02-28 12:53:32', 'false'),
(NULL, '2018-02-28 15:12:32', 'false'),
(NULL, '2018-02-28 12:58:32', 'false'),
(NULL, '2018-02-28 19:58:32', 'false'),
(NULL, '2018-02-28 19:00:32', 'false'),
(NULL, '2018-02-28 11:14:32', 'false'),
(NULL, '2018-02-28 11:55:32', 'false'),
(NULL, '2018-02-28 19:14:32', 'false'),
(NULL, '2018-02-28 15:37:32', 'false'),
(NULL, '2018-02-28 16:30:32', 'false'),
(NULL, '2018-02-28 17:57:32', 'false'),
(NULL, '2018-02-28 08:10:32', 'false'),
(NULL, '2018-02-28 13:34:32', 'false'),
(NULL, '2018-02-28 17:43:32', 'false'),
(NULL, '2018-02-28 12:02:32', 'false'),
(NULL, '2018-02-28 19:35:32', 'false'),
(NULL, '2018-02-28 12:40:32', 'false'),
(NULL, '2018-02-28 09:34:32', 'false'),
(NULL, '2018-02-28 09:01:32', 'false'),
(NULL, '2018-02-28 11:17:32', 'true'),
(NULL, '2018-02-28 17:53:32', 'true'),
(NULL, '2018-02-28 14:15:32', 'true'),
(NULL, '2018-02-28 14:33:32', 'true'),
(NULL, '2018-02-28 12:32:32', 'true'),
(NULL, '2018-02-28 14:38:32', 'true'),
(NULL, '2018-02-28 19:46:32', 'true'),
(NULL, '2018-02-28 19:28:32', 'true'),
(NULL, '2018-02-28 17:30:32', 'true'),
(NULL, '2018-02-28 17:05:32', 'true'),
(NULL, '2018-02-28 15:51:32', 'true'),
(NULL, '2018-02-28 20:03:32', 'true'),
(NULL, '2018-02-28 10:13:32', 'true'),
(NULL, '2018-02-28 08:09:32', 'true'),
(NULL, '2018-02-28 09:32:32', 'true'),
(NULL, '2018-02-28 08:17:32', 'true'),
(NULL, '2018-02-28 12:20:32', 'true'),
(NULL, '2018-02-28 15:19:32', 'true'),
(NULL, '2018-02-28 12:55:32', 'true'),
(NULL, '2018-02-28 13:24:32', 'true'),
(NULL, '2018-02-28 19:22:32', 'true'),
(NULL, '2018-02-28 13:24:32', 'true'),
(NULL, '2018-02-28 10:08:32', 'true'),
(NULL, '2018-02-28 14:36:32', 'true'),
(NULL, '2018-03-01 17:56:32', 'false'),
(NULL, '2018-03-01 08:29:32', 'false'),
(NULL, '2018-03-01 18:52:32', 'false'),
(NULL, '2018-03-01 17:59:32', 'false'),
(NULL, '2018-03-01 19:18:32', 'false'),
(NULL, '2018-03-01 14:06:32', 'false'),
(NULL, '2018-03-01 19:16:32', 'false'),
(NULL, '2018-03-01 19:21:32', 'false'),
(NULL, '2018-03-01 19:08:32', 'false'),
(NULL, '2018-03-01 10:54:32', 'false'),
(NULL, '2018-03-01 14:08:32', 'false'),
(NULL, '2018-03-01 18:42:32', 'false'),
(NULL, '2018-03-01 10:18:32', 'false'),
(NULL, '2018-03-01 13:14:32', 'false'),
(NULL, '2018-03-01 19:26:32', 'false'),
(NULL, '2018-03-01 08:07:32', 'false'),
(NULL, '2018-03-01 12:30:32', 'false'),
(NULL, '2018-03-01 11:06:32', 'false'),
(NULL, '2018-03-01 08:46:32', 'false'),
(NULL, '2018-03-01 15:26:32', 'false'),
(NULL, '2018-03-01 16:56:32', 'false'),
(NULL, '2018-03-01 19:11:32', 'false'),
(NULL, '2018-03-01 20:44:32', 'false'),
(NULL, '2018-03-01 11:01:32', 'false'),
(NULL, '2018-03-01 17:12:32', 'false'),
(NULL, '2018-03-01 12:39:32', 'false'),
(NULL, '2018-03-01 19:30:32', 'false'),
(NULL, '2018-03-01 13:13:32', 'false'),
(NULL, '2018-03-01 10:52:32', 'false'),
(NULL, '2018-03-01 11:59:32', 'true'),
(NULL, '2018-03-01 18:39:32', 'true'),
(NULL, '2018-03-01 11:08:32', 'true'),
(NULL, '2018-03-01 08:33:32', 'true'),
(NULL, '2018-03-01 09:56:32', 'true'),
(NULL, '2018-03-01 10:06:32', 'true'),
(NULL, '2018-03-01 12:24:32', 'true'),
(NULL, '2018-03-01 13:26:32', 'true'),
(NULL, '2018-03-01 14:47:32', 'true'),
(NULL, '2018-03-01 19:32:32', 'true'),
(NULL, '2018-03-01 19:32:32', 'true'),
(NULL, '2018-03-01 08:57:32', 'true'),
(NULL, '2018-03-01 17:12:32', 'true'),
(NULL, '2018-03-01 20:01:32', 'true'),
(NULL, '2018-03-01 15:04:32', 'true'),
(NULL, '2018-03-01 08:28:32', 'true'),
(NULL, '2018-03-01 12:49:32', 'true'),
(NULL, '2018-03-01 09:02:32', 'true'),
(NULL, '2018-03-01 20:56:32', 'true'),
(NULL, '2018-03-01 08:58:32', 'true'),
(NULL, '2018-03-01 10:55:32', 'true'),
(NULL, '2018-03-01 19:52:32', 'true'),
(NULL, '2018-03-01 13:25:32', 'true'),
(NULL, '2018-03-01 20:44:32', 'true'),
(NULL, '2018-03-01 14:10:32', 'true'),
(NULL, '2018-03-01 19:10:32', 'true'),
(NULL, '2018-03-01 12:13:32', 'true'),
(NULL, '2018-03-01 16:53:32', 'true'),
(NULL, '2018-03-01 12:16:32', 'true'),
(NULL, '2018-03-02 15:23:32', 'false'),
(NULL, '2018-03-02 17:38:32', 'false'),
(NULL, '2018-03-02 13:31:32', 'false'),
(NULL, '2018-03-02 11:43:32', 'false'),
(NULL, '2018-03-02 17:15:32', 'false'),
(NULL, '2018-03-02 14:27:32', 'false'),
(NULL, '2018-03-02 16:09:32', 'false'),
(NULL, '2018-03-02 18:13:32', 'false'),
(NULL, '2018-03-02 08:15:32', 'false'),
(NULL, '2018-03-02 13:35:32', 'false'),
(NULL, '2018-03-02 12:35:32', 'false'),
(NULL, '2018-03-02 15:54:32', 'false'),
(NULL, '2018-03-02 19:36:32', 'false'),
(NULL, '2018-03-02 14:59:32', 'false'),
(NULL, '2018-03-02 19:18:32', 'false'),
(NULL, '2018-03-02 20:25:32', 'false'),
(NULL, '2018-03-02 20:47:32', 'false'),
(NULL, '2018-03-02 08:32:32', 'false'),
(NULL, '2018-03-02 17:53:32', 'false'),
(NULL, '2018-03-02 13:35:32', 'false'),
(NULL, '2018-03-02 11:04:32', 'false'),
(NULL, '2018-03-02 18:00:32', 'true'),
(NULL, '2018-03-02 14:53:32', 'true'),
(NULL, '2018-03-02 09:30:32', 'true'),
(NULL, '2018-03-02 09:15:32', 'true'),
(NULL, '2018-03-02 17:03:32', 'true'),
(NULL, '2018-03-02 09:13:32', 'true'),
(NULL, '2018-03-02 20:43:32', 'true'),
(NULL, '2018-03-02 10:09:32', 'true'),
(NULL, '2018-03-02 15:46:32', 'true'),
(NULL, '2018-03-02 14:51:32', 'true'),
(NULL, '2018-03-02 17:51:32', 'true'),
(NULL, '2018-03-02 11:11:32', 'true'),
(NULL, '2018-03-02 14:15:32', 'true'),
(NULL, '2018-03-02 08:26:32', 'true'),
(NULL, '2018-03-02 19:10:32', 'true'),
(NULL, '2018-03-02 20:27:32', 'true'),
(NULL, '2018-03-02 11:46:32', 'true'),
(NULL, '2018-03-02 09:15:32', 'true'),
(NULL, '2018-03-02 16:38:32', 'true'),
(NULL, '2018-03-02 20:22:32', 'true'),
(NULL, '2018-03-02 15:11:32', 'true'),
(NULL, '2018-03-03 15:11:32', 'false'),
(NULL, '2018-03-03 15:01:32', 'false'),
(NULL, '2018-03-03 14:29:32', 'false'),
(NULL, '2018-03-03 20:12:32', 'false'),
(NULL, '2018-03-03 12:06:32', 'false'),
(NULL, '2018-03-03 09:11:32', 'false'),
(NULL, '2018-03-03 10:41:32', 'false'),
(NULL, '2018-03-03 18:48:32', 'false'),
(NULL, '2018-03-03 19:05:32', 'false'),
(NULL, '2018-03-03 18:05:32', 'false'),
(NULL, '2018-03-03 10:38:32', 'false'),
(NULL, '2018-03-03 13:16:32', 'false'),
(NULL, '2018-03-03 18:18:32', 'false'),
(NULL, '2018-03-03 09:23:32', 'false'),
(NULL, '2018-03-03 13:32:32', 'false'),
(NULL, '2018-03-03 17:40:32', 'false'),
(NULL, '2018-03-03 09:22:32', 'false'),
(NULL, '2018-03-03 09:13:32', 'false'),
(NULL, '2018-03-03 08:22:32', 'false'),
(NULL, '2018-03-03 11:41:32', 'false'),
(NULL, '2018-03-03 18:54:32', 'false'),
(NULL, '2018-03-03 11:23:32', 'false'),
(NULL, '2018-03-03 11:32:32', 'false'),
(NULL, '2018-03-03 20:20:32', 'false'),
(NULL, '2018-03-03 14:52:32', 'false'),
(NULL, '2018-03-03 14:04:32', 'false'),
(NULL, '2018-03-03 18:40:32', 'false'),
(NULL, '2018-03-03 14:37:32', 'false'),
(NULL, '2018-03-03 10:21:32', 'false'),
(NULL, '2018-03-03 17:29:32', 'false'),
(NULL, '2018-03-03 09:34:32', 'true'),
(NULL, '2018-03-03 18:43:32', 'true'),
(NULL, '2018-03-03 14:05:32', 'true'),
(NULL, '2018-03-03 16:15:32', 'true'),
(NULL, '2018-03-03 13:50:32', 'true'),
(NULL, '2018-03-03 19:18:32', 'true'),
(NULL, '2018-03-03 18:11:32', 'true'),
(NULL, '2018-03-03 08:14:32', 'true'),
(NULL, '2018-03-03 12:44:32', 'true'),
(NULL, '2018-03-03 11:48:32', 'true'),
(NULL, '2018-03-03 13:47:32', 'true'),
(NULL, '2018-03-03 15:55:32', 'true'),
(NULL, '2018-03-03 15:17:32', 'true'),
(NULL, '2018-03-03 15:05:32', 'true'),
(NULL, '2018-03-03 17:56:32', 'true'),
(NULL, '2018-03-03 10:57:32', 'true'),
(NULL, '2018-03-03 18:12:32', 'true'),
(NULL, '2018-03-03 10:10:32', 'true'),
(NULL, '2018-03-03 16:24:32', 'true'),
(NULL, '2018-03-03 20:37:32', 'true'),
(NULL, '2018-03-03 17:04:32', 'true'),
(NULL, '2018-03-03 12:18:32', 'true'),
(NULL, '2018-03-03 13:35:32', 'true'),
(NULL, '2018-03-03 15:15:32', 'true'),
(NULL, '2018-03-03 12:48:32', 'true'),
(NULL, '2018-03-03 17:58:32', 'true'),
(NULL, '2018-03-03 17:41:32', 'true'),
(NULL, '2018-03-03 09:04:32', 'true'),
(NULL, '2018-03-03 17:26:32', 'true'),
(NULL, '2018-03-03 13:04:32', 'true'),
(NULL, '2018-03-04 13:04:32', 'false'),
(NULL, '2018-03-04 13:54:32', 'false'),
(NULL, '2018-03-04 10:18:32', 'false'),
(NULL, '2018-03-04 11:18:32', 'false'),
(NULL, '2018-03-04 17:38:32', 'false'),
(NULL, '2018-03-04 17:41:32', 'false'),
(NULL, '2018-03-04 09:18:32', 'false'),
(NULL, '2018-03-04 08:19:32', 'false'),
(NULL, '2018-03-04 15:42:32', 'false'),
(NULL, '2018-03-04 13:29:32', 'false'),
(NULL, '2018-03-04 11:35:32', 'false'),
(NULL, '2018-03-04 15:34:32', 'false'),
(NULL, '2018-03-04 15:34:32', 'false'),
(NULL, '2018-03-04 09:17:32', 'false'),
(NULL, '2018-03-04 10:34:32', 'false'),
(NULL, '2018-03-04 13:53:32', 'false'),
(NULL, '2018-03-04 19:24:32', 'false'),
(NULL, '2018-03-04 18:26:32', 'false'),
(NULL, '2018-03-04 10:56:32', 'false'),
(NULL, '2018-03-04 09:36:32', 'false'),
(NULL, '2018-03-04 20:52:32', 'false'),
(NULL, '2018-03-04 18:37:32', 'false'),
(NULL, '2018-03-04 16:33:32', 'true'),
(NULL, '2018-03-04 20:35:32', 'true'),
(NULL, '2018-03-04 19:06:32', 'true'),
(NULL, '2018-03-04 18:04:32', 'true'),
(NULL, '2018-03-04 16:08:32', 'true'),
(NULL, '2018-03-04 14:11:32', 'true'),
(NULL, '2018-03-04 08:46:32', 'true'),
(NULL, '2018-03-04 14:12:32', 'true'),
(NULL, '2018-03-04 13:33:32', 'true'),
(NULL, '2018-03-04 20:52:32', 'true'),
(NULL, '2018-03-04 08:54:32', 'true'),
(NULL, '2018-03-04 18:02:32', 'true'),
(NULL, '2018-03-04 11:07:32', 'true'),
(NULL, '2018-03-04 08:24:32', 'true'),
(NULL, '2018-03-04 10:59:32', 'true'),
(NULL, '2018-03-04 20:54:32', 'true'),
(NULL, '2018-03-04 16:13:32', 'true'),
(NULL, '2018-03-04 19:50:32', 'true'),
(NULL, '2018-03-04 13:42:32', 'true'),
(NULL, '2018-03-04 15:41:32', 'true'),
(NULL, '2018-03-04 18:00:32', 'true'),
(NULL, '2018-03-04 09:38:32', 'true'),
(NULL, '2018-03-05 16:07:32', 'false'),
(NULL, '2018-03-05 10:06:32', 'false'),
(NULL, '2018-03-05 10:05:32', 'false'),
(NULL, '2018-03-05 12:03:32', 'false'),
(NULL, '2018-03-05 09:28:32', 'false'),
(NULL, '2018-03-05 10:22:32', 'false'),
(NULL, '2018-03-05 17:25:32', 'false'),
(NULL, '2018-03-05 18:53:32', 'false'),
(NULL, '2018-03-05 19:39:32', 'false'),
(NULL, '2018-03-05 17:10:32', 'false'),
(NULL, '2018-03-05 13:28:32', 'false'),
(NULL, '2018-03-05 08:26:32', 'false'),
(NULL, '2018-03-05 13:26:32', 'false'),
(NULL, '2018-03-05 10:42:32', 'false'),
(NULL, '2018-03-05 16:14:32', 'false'),
(NULL, '2018-03-05 16:33:32', 'false'),
(NULL, '2018-03-05 17:38:32', 'false'),
(NULL, '2018-03-05 08:31:32', 'false'),
(NULL, '2018-03-05 17:44:32', 'false'),
(NULL, '2018-03-05 16:49:32', 'false'),
(NULL, '2018-03-05 20:27:32', 'false'),
(NULL, '2018-03-05 19:04:32', 'false'),
(NULL, '2018-03-05 14:02:32', 'false'),
(NULL, '2018-03-05 14:31:32', 'false'),
(NULL, '2018-03-05 18:47:32', 'false'),
(NULL, '2018-03-05 08:51:32', 'false'),
(NULL, '2018-03-05 15:02:32', 'true'),
(NULL, '2018-03-05 18:31:32', 'true'),
(NULL, '2018-03-05 20:45:32', 'true'),
(NULL, '2018-03-05 09:30:32', 'true'),
(NULL, '2018-03-05 16:43:32', 'true'),
(NULL, '2018-03-05 11:39:32', 'true'),
(NULL, '2018-03-05 10:41:32', 'true'),
(NULL, '2018-03-05 10:41:32', 'true'),
(NULL, '2018-03-05 14:14:32', 'true'),
(NULL, '2018-03-05 18:44:32', 'true'),
(NULL, '2018-03-05 13:09:32', 'true'),
(NULL, '2018-03-05 16:15:32', 'true'),
(NULL, '2018-03-05 10:33:32', 'true'),
(NULL, '2018-03-05 11:20:32', 'true'),
(NULL, '2018-03-05 09:11:32', 'true'),
(NULL, '2018-03-05 19:17:32', 'true'),
(NULL, '2018-03-05 18:43:32', 'true'),
(NULL, '2018-03-05 12:56:32', 'true'),
(NULL, '2018-03-05 12:14:32', 'true'),
(NULL, '2018-03-05 16:52:32', 'true'),
(NULL, '2018-03-05 10:51:32', 'true'),
(NULL, '2018-03-05 13:23:32', 'true'),
(NULL, '2018-03-05 20:22:32', 'true'),
(NULL, '2018-03-05 13:25:32', 'true'),
(NULL, '2018-03-05 17:11:32', 'true'),
(NULL, '2018-03-05 15:16:32', 'true'),
(NULL, '2018-03-06 18:37:32', 'false'),
(NULL, '2018-03-06 11:15:32', 'false'),
(NULL, '2018-03-06 08:30:32', 'false'),
(NULL, '2018-03-06 20:28:32', 'false'),
(NULL, '2018-03-06 12:24:32', 'false'),
(NULL, '2018-03-06 13:01:32', 'false'),
(NULL, '2018-03-06 13:26:32', 'false'),
(NULL, '2018-03-06 10:07:32', 'false'),
(NULL, '2018-03-06 14:55:32', 'false'),
(NULL, '2018-03-06 14:39:32', 'false'),
(NULL, '2018-03-06 20:03:32', 'false'),
(NULL, '2018-03-06 18:57:32', 'false'),
(NULL, '2018-03-06 12:30:32', 'false'),
(NULL, '2018-03-06 14:24:32', 'false'),
(NULL, '2018-03-06 18:02:32', 'false'),
(NULL, '2018-03-06 18:07:32', 'false'),
(NULL, '2018-03-06 16:40:32', 'false'),
(NULL, '2018-03-06 11:06:32', 'false'),
(NULL, '2018-03-06 20:08:32', 'false'),
(NULL, '2018-03-06 14:57:32', 'false'),
(NULL, '2018-03-06 16:12:32', 'false'),
(NULL, '2018-03-06 18:13:32', 'false'),
(NULL, '2018-03-06 19:22:32', 'false'),
(NULL, '2018-03-06 14:58:32', 'false'),
(NULL, '2018-03-06 11:34:32', 'false'),
(NULL, '2018-03-06 08:15:32', 'false'),
(NULL, '2018-03-06 09:37:32', 'false'),
(NULL, '2018-03-06 11:15:32', 'false'),
(NULL, '2018-03-06 15:52:32', 'false'),
(NULL, '2018-03-06 08:38:32', 'false'),
(NULL, '2018-03-06 15:55:32', 'true'),
(NULL, '2018-03-06 13:58:32', 'true'),
(NULL, '2018-03-06 10:19:32', 'true'),
(NULL, '2018-03-06 20:26:32', 'true'),
(NULL, '2018-03-06 13:12:32', 'true'),
(NULL, '2018-03-06 12:03:32', 'true'),
(NULL, '2018-03-06 08:36:32', 'true'),
(NULL, '2018-03-06 12:51:32', 'true'),
(NULL, '2018-03-06 17:00:32', 'true'),
(NULL, '2018-03-06 16:45:32', 'true'),
(NULL, '2018-03-06 14:15:32', 'true'),
(NULL, '2018-03-06 15:09:32', 'true'),
(NULL, '2018-03-06 14:00:32', 'true'),
(NULL, '2018-03-06 11:19:32', 'true'),
(NULL, '2018-03-06 11:30:32', 'true'),
(NULL, '2018-03-06 17:42:32', 'true'),
(NULL, '2018-03-06 19:36:32', 'true'),
(NULL, '2018-03-06 16:40:32', 'true'),
(NULL, '2018-03-06 17:40:32', 'true'),
(NULL, '2018-03-06 13:33:32', 'true'),
(NULL, '2018-03-06 20:37:32', 'true'),
(NULL, '2018-03-06 10:37:32', 'true'),
(NULL, '2018-03-06 20:36:32', 'true'),
(NULL, '2018-03-06 09:32:32', 'true'),
(NULL, '2018-03-06 11:55:32', 'true'),
(NULL, '2018-03-06 14:51:32', 'true'),
(NULL, '2018-03-06 20:28:32', 'true'),
(NULL, '2018-03-06 19:27:32', 'true'),
(NULL, '2018-03-06 14:19:32', 'true'),
(NULL, '2018-03-06 11:36:32', 'true'),
(NULL, '2018-03-07 20:51:32', 'false'),
(NULL, '2018-03-07 15:43:32', 'false'),
(NULL, '2018-03-07 16:35:32', 'false'),
(NULL, '2018-03-07 15:01:32', 'false'),
(NULL, '2018-03-07 08:57:32', 'false'),
(NULL, '2018-03-07 18:38:32', 'false'),
(NULL, '2018-03-07 10:38:32', 'false'),
(NULL, '2018-03-07 19:27:32', 'false'),
(NULL, '2018-03-07 15:08:32', 'false'),
(NULL, '2018-03-07 15:32:32', 'false'),
(NULL, '2018-03-07 14:18:32', 'false'),
(NULL, '2018-03-07 17:11:32', 'false'),
(NULL, '2018-03-07 12:32:32', 'false'),
(NULL, '2018-03-07 15:53:32', 'false'),
(NULL, '2018-03-07 19:57:32', 'false'),
(NULL, '2018-03-07 19:35:32', 'false'),
(NULL, '2018-03-07 11:15:32', 'false'),
(NULL, '2018-03-07 17:41:32', 'false'),
(NULL, '2018-03-07 19:32:32', 'false'),
(NULL, '2018-03-07 19:37:32', 'false'),
(NULL, '2018-03-07 09:56:32', 'false'),
(NULL, '2018-03-07 14:12:32', 'false'),
(NULL, '2018-03-07 19:25:32', 'false'),
(NULL, '2018-03-07 18:51:32', 'false'),
(NULL, '2018-03-07 18:51:32', 'false'),
(NULL, '2018-03-07 18:32:32', 'false'),
(NULL, '2018-03-07 12:19:32', 'false'),
(NULL, '2018-03-07 17:14:32', 'false'),
(NULL, '2018-03-07 16:18:32', 'false'),
(NULL, '2018-03-07 19:46:32', 'true'),
(NULL, '2018-03-07 18:42:32', 'true'),
(NULL, '2018-03-07 10:13:32', 'true'),
(NULL, '2018-03-07 13:42:32', 'true'),
(NULL, '2018-03-07 10:26:32', 'true'),
(NULL, '2018-03-07 18:23:32', 'true'),
(NULL, '2018-03-07 17:36:32', 'true'),
(NULL, '2018-03-07 16:51:32', 'true'),
(NULL, '2018-03-07 13:18:32', 'true'),
(NULL, '2018-03-07 15:52:32', 'true'),
(NULL, '2018-03-07 14:08:32', 'true'),
(NULL, '2018-03-07 10:18:32', 'true'),
(NULL, '2018-03-07 13:59:32', 'true'),
(NULL, '2018-03-07 14:07:32', 'true'),
(NULL, '2018-03-07 09:44:32', 'true'),
(NULL, '2018-03-07 11:23:32', 'true'),
(NULL, '2018-03-07 11:01:32', 'true'),
(NULL, '2018-03-07 13:59:32', 'true'),
(NULL, '2018-03-07 12:15:32', 'true'),
(NULL, '2018-03-07 08:27:32', 'true'),
(NULL, '2018-03-07 15:12:32', 'true'),
(NULL, '2018-03-07 12:18:32', 'true'),
(NULL, '2018-03-07 20:43:32', 'true'),
(NULL, '2018-03-07 18:14:32', 'true'),
(NULL, '2018-03-07 14:41:32', 'true'),
(NULL, '2018-03-07 14:11:32', 'true'),
(NULL, '2018-03-07 13:35:32', 'true'),
(NULL, '2018-03-07 08:21:32', 'true'),
(NULL, '2018-03-07 09:53:32', 'true'),
(NULL, '2018-03-08 19:50:32', 'false'),
(NULL, '2018-03-08 12:29:32', 'false'),
